numero_de_cliente,probabilidad,
551385574,0.001143201,0
1177448733,0.001143129,0
267540897,0.001142955,0
850062591,0.001142873,0
1086783110,0.001142855,0
291922744,0.00114282,0
839773313,0.001142819,0
921769373,0.001142574,0
293737250,0.00114257,0
335736303,0.001142545,0
727396064,0.001142519,0
284345848,0.001142496,0
733446166,0.001142414,0
1015909020,0.001142319,0
927261506,0.001142239,0
657901747,0.001142237,0
276143228,0.001142208,0
525596303,0.001142178,0
313580774,0.001142106,0
882268499,0.001142081,0
1000771333,0.001141974,0
526372394,0.001141876,0
857829616,0.001141859,0
502451881,0.001141831,0
1434805067,0.001141817,0
1096198141,0.001141675,0
825083398,0.001141665,0
921243709,0.001141654,0
458941918,0.001141609,0
310831569,0.001141584,0
392830763,0.001141581,0
453615540,0.001141563,0
825057139,0.00114152,0
1382869547,0.001141502,0
987370398,0.00114134,0
753137786,0.001141269,0
837925997,0.001141259,0
696470688,0.001141221,0
971671830,0.001141096,0
615719568,0.00114109,0
512697470,0.001141081,0
912992379,0.001141024,0
718908157,0.001141018,0
1549092638,0.001140956,0
1093029532,0.00114095,0
717626462,0.001140925,0
307812243,0.001140805,0
706604193,0.001140794,0
1229543017,0.001140788,0
947532820,0.001140722,0
1246907174,0.001140701,0
975465129,0.001140606,0
924093265,0.001140558,0
863760700,0.001140551,0
1006167643,0.00114053,0
819801727,0.001140522,0
552892248,0.001140501,0
1055043727,0.001140435,0
976344995,0.001140336,0
1063394819,0.00114033,0
790530558,0.00114026,0
667289938,0.001140222,0
569174524,0.001140155,0
598336597,0.001140115,0
1019617801,0.001140041,0
645132146,0.001139982,0
621598799,0.001139886,0
281109707,0.001139883,0
802691729,0.001139875,0
1158143409,0.001139749,0
864227286,0.001139746,0
1252821043,0.001139535,0
939776299,0.001139517,0
644989140,0.001139515,0
703619360,0.001139484,0
730019393,0.0011394,0
1314867464,0.001139375,0
944777859,0.001139247,0
1144237895,0.001139221,0
1459871843,0.001139194,0
507047300,0.001139185,0
1217603110,0.001139062,0
1101482588,0.001138935,0
491774702,0.00113888,0
829614940,0.001138868,0
977113861,0.001138859,0
1118621100,0.0011388,0
763569857,0.001138783,0
1303532922,0.001138678,0
1245701979,0.001138614,0
1128551872,0.001138575,0
1181792128,0.001138488,0
786453125,0.001138486,0
972157810,0.001138476,0
487797407,0.001138428,0
901452619,0.00113839,0
260342926,0.00113823,0
627377467,0.001138205,0
503083138,0.001138176,0
983830807,0.00113816,0
577728067,0.00113814,0
817252923,0.001138136,0
969570219,0.001138119,0
291583853,0.001138039,0
825195926,0.001137939,0
1135953533,0.001137874,0
1165770271,0.001137843,0
1582433870,0.001137816,0
487734537,0.001137791,0
1136281484,0.001137645,0
1272544097,0.001137615,0
908406431,0.001137593,0
318803445,0.001137572,0
1455707715,0.001137531,0
275857642,0.00113751,0
1021435432,0.001137509,0
879874521,0.001137431,0
294790387,0.001137385,0
939624027,0.001137373,0
261867465,0.001137326,0
274665290,0.001137293,0
1136036232,0.001137232,0
252170136,0.001137232,0
682546139,0.00113715,0
578286249,0.001137085,0
310763968,0.001137039,0
559504837,0.00113699,0
290602330,0.00113685,0
733779515,0.001136843,0
921713284,0.001136816,0
1077416797,0.001136793,0
1226981967,0.001136761,0
696178980,0.001136739,0
799331830,0.001136683,0
736587063,0.001136629,0
1528213910,0.00113659,0
505599994,0.001136438,0
491289372,0.001136288,0
1173262581,0.00113628,0
706660854,0.00113626,0
1303514545,0.001136254,0
262271916,0.001136254,0
1442636849,0.001136239,0
566140689,0.001136197,0
316147732,0.001136189,0
489420468,0.001136123,0
267710744,0.001136118,0
905326208,0.001136092,0
596253363,0.001136052,0
1076782842,0.001135964,0
921129875,0.001135864,0
315657082,0.001135819,0
311102927,0.001135767,0
564903265,0.001135732,0
652782928,0.001135726,0
279824946,0.00113563,0
659318208,0.001135578,0
956240317,0.001135517,0
696849904,0.00113546,0
1084102171,0.001135429,0
282394757,0.001135361,0
516058103,0.00113533,0
786255131,0.001135327,0
458620158,0.001135325,0
478904170,0.001135283,0
1305586694,0.001135268,0
967742152,0.001135245,0
717855601,0.001135186,0
251842910,0.001135185,0
543764553,0.001135107,0
1051286227,0.001135101,0
1139431639,0.001135099,0
640766882,0.001135085,0
980407833,0.001135046,0
637991494,0.001134998,0
349641894,0.001134972,0
340633653,0.001134943,0
572966294,0.001134901,0
579800148,0.001134881,0
1531947192,0.001134838,0
262570627,0.001134802,0
621278286,0.001134743,0
1114865505,0.001134692,0
675375367,0.001134688,0
1016108329,0.001134617,0
1048924632,0.00113456,0
855980695,0.001134549,0
670432808,0.00113454,0
719646323,0.001134532,0
594384827,0.001134528,0
965616843,0.001134457,0
584759838,0.001134451,0
284971998,0.001134443,0
763269907,0.001134387,0
1065264602,0.001134337,0
266310031,0.001134297,0
839484012,0.001134251,0
1097688991,0.00113425,0
483254481,0.001134236,0
694872563,0.001134109,0
653961138,0.00113402,0
344533792,0.001133982,0
973969830,0.001133926,0
1127876635,0.001133736,0
1315299993,0.001133708,0
977213631,0.001133556,0
1471755746,0.001133553,0
939250422,0.001133543,0
591035073,0.001133512,0
878800743,0.001133445,0
1241888261,0.00113337,0
339192026,0.001133363,0
571070772,0.001133362,0
615684128,0.001133337,0
638393246,0.001133282,0
971943479,0.0011331,0
819760087,0.001133029,0
549494937,0.001133015,0
1244082777,0.00113297,0
1164171778,0.001132872,0
1164784957,0.001132849,0
1218751414,0.001132814,0
737489756,0.001132807,0
749613950,0.001132796,0
833730648,0.001132737,0
1409139912,0.00113268,0
552698840,0.001132637,0
284935166,0.001132619,0
791031926,0.001132615,0
513874518,0.001132587,0
1586965855,0.001132542,0
993967309,0.001132504,0
936650064,0.00113245,0
1168974977,0.001132346,0
1216730102,0.001132346,0
1023510938,0.001132343,0
757322554,0.001132336,0
490053399,0.001132261,0
1260641962,0.001132197,0
1058901202,0.001132116,0
1525506054,0.001132113,0
1345039873,0.001132106,0
302121450,0.001132072,0
1441676402,0.001132061,0
484824674,0.001131951,0
943481579,0.0011319,0
712956065,0.001131884,0
534426388,0.001131843,0
287435908,0.001131828,0
271922353,0.001131775,0
1348031043,0.001131762,0
698513589,0.001131739,0
730457618,0.001131706,0
909144016,0.001131688,0
758236263,0.001131643,0
909267407,0.001131617,0
897976110,0.00113149,0
955827763,0.001131433,0
286855846,0.001131403,0
601750100,0.001131397,0
893464330,0.001131358,0
515257357,0.00113129,0
309804247,0.001131219,0
1027990259,0.001131168,0
741090236,0.001131165,0
1438866522,0.001131155,0
773013325,0.001131147,0
594920183,0.001131084,0
782068458,0.001130996,0
922189502,0.001130912,0
687480970,0.001130855,0
711410740,0.001130849,0
799939236,0.001130764,0
251668102,0.00113072,0
1218799988,0.001130705,0
640013327,0.001130683,0
595908128,0.001130619,0
1029279981,0.00113055,0
481238412,0.001130535,0
1008313738,0.00113053,0
764048910,0.001130462,0
1176076979,0.001130227,0
1013779330,0.001130191,0
859669715,0.001130157,0
294211563,0.001130147,0
570369728,0.001130054,0
879852565,0.001130051,0
303825682,0.001130003,0
1166590043,0.001129948,0
1012610018,0.001129929,0
540892026,0.001129896,0
261191571,0.001129869,0
250680524,0.001129858,0
1493849080,0.00112985,0
1445489829,0.001129841,0
336296313,0.001129812,0
280124828,0.001129794,0
877449262,0.001129744,0
673239255,0.001129698,0
636260498,0.001129645,0
679871683,0.001129626,0
260660519,0.001129544,0
341853571,0.001129516,0
742020350,0.001129338,0
455973566,0.001129269,0
1469725023,0.001129228,0
350423092,0.001129168,0
634813261,0.001129114,0
279651018,0.001129062,0
1006924110,0.001129026,0
729034881,0.001128931,0
569632142,0.001128927,0
283912439,0.001128876,0
1359567234,0.00112882,0
836478692,0.001128791,0
692446057,0.001128778,0
645684573,0.001128678,0
495113960,0.001128677,0
1350170657,0.001128676,0
642673847,0.001128633,0
1220724383,0.001128571,0
291042374,0.001128517,0
560892561,0.001128469,0
1569561809,0.001128412,0
1189352619,0.001128373,0
322530458,0.001128373,0
271469551,0.001128367,0
477165950,0.001128339,0
623642434,0.001128232,0
1043455103,0.00112819,0
634105214,0.001128173,0
739586406,0.00112812,0
510219555,0.001128092,0
346178809,0.001128072,0
1302439887,0.001128032,0
344395593,0.00112803,0
584069443,0.001127836,0
495545832,0.00112781,0
1300674400,0.001127741,0
1551617445,0.001127738,0
699333583,0.001127728,0
829474701,0.001127674,0
724295790,0.001127672,0
810899446,0.001127553,0
727833768,0.001127452,0
500568904,0.001127452,0
482621115,0.001127362,0
1210320322,0.001127359,0
332855253,0.001127315,0
796673419,0.001127236,0
1201236599,0.001127152,0
269095411,0.001127138,0
988310136,0.001127071,0
920647456,0.001127043,0
593033491,0.001127012,0
787877245,0.00112701,0
886795737,0.001126952,0
1196560078,0.001126796,0
1107874280,0.001126782,0
673713578,0.00112672,0
1332426993,0.001126711,0
604934089,0.001126654,0
330369020,0.001126595,0
740335144,0.001126589,0
786889155,0.001126514,0
789598471,0.001126512,0
596147479,0.001126491,0
635184893,0.001126421,0
1170903821,0.001126359,0
807863272,0.001126324,0
432808358,0.00112625,0
1347892998,0.001126198,0
873645963,0.001126193,0
1209834190,0.001126178,0
1333666382,0.001126073,0
474731938,0.001125897,0
346533157,0.001125833,0
450411270,0.001125763,0
1085874004,0.001125735,0
1033947671,0.001125658,0
470805761,0.001125571,0
501509077,0.001125531,0
1558341469,0.001125465,0
841636819,0.00112545,0
1450601142,0.001125415,0
1353268889,0.0011254,0
938192691,0.001125373,0
976464594,0.001125342,0
310793575,0.001125326,0
468042849,0.001125304,0
287100809,0.001125259,0
966339689,0.001125223,0
1172342749,0.001125187,0
1448689574,0.001125176,0
995514820,0.001125162,0
315907441,0.001125031,0
484957988,0.00112497,0
467250200,0.001124891,0
874423515,0.001124799,0
992822575,0.001124797,0
455236997,0.001124728,0
1358905490,0.001124692,0
837342221,0.001124572,0
981574814,0.001124499,0
867093033,0.001124471,0
503918947,0.001124418,0
318475562,0.001124352,0
489421562,0.001124342,0
682999309,0.001124267,0
735864209,0.001124259,0
840625903,0.001124245,0
650181401,0.001124241,0
316956274,0.001124076,0
328583404,0.001124071,0
466852017,0.001124037,0
297622581,0.001123958,0
457530633,0.001123952,0
1300470420,0.001123931,0
885827117,0.001123851,0
265831559,0.001123818,0
896322348,0.001123746,0
281223840,0.001123732,0
618413709,0.001123719,0
304904788,0.001123582,0
651589842,0.001123576,0
940320408,0.001123574,0
718712785,0.001123568,0
288149573,0.001123541,0
859912047,0.001123524,0
665442264,0.001123504,0
317957490,0.001123478,0
266190578,0.001123472,0
434671566,0.001123462,0
923784417,0.00112346,0
1391333311,0.001123457,0
664746899,0.00112345,0
552157575,0.001123447,0
1024239334,0.001123433,0
676628394,0.001123322,0
746213436,0.001123301,0
322599374,0.001123223,0
927901952,0.001123207,0
1042838577,0.001123167,0
997460735,0.001123159,0
922949547,0.001123124,0
1372191565,0.0011231,0
348028089,0.001123075,0
610774310,0.001123056,0
831242084,0.001123036,0
795327036,0.001123011,0
589241430,0.001122979,0
266149373,0.001122907,0
825668925,0.001122891,0
663925164,0.001122788,0
435876104,0.001122786,0
883372687,0.001122758,0
1387330789,0.001122735,0
842810802,0.001122732,0
575093217,0.001122669,0
1048467671,0.001122592,0
1015982385,0.001122582,0
994333108,0.00112252,0
344027608,0.001122452,0
307304231,0.00112238,0
1573574041,0.001122276,0
1551102439,0.001122163,0
651317817,0.001122148,0
514981695,0.001122088,0
623097087,0.001122031,0
746451174,0.001121971,0
1076951527,0.001121967,0
1216096069,0.001121819,0
1164021769,0.001121782,0
798563834,0.001121772,0
1029711562,0.00112175,0
561014500,0.001121705,0
1072541549,0.001121667,0
980236381,0.001121603,0
290547343,0.001121545,0
1219406813,0.00112152,0
552412674,0.001121487,0
1301190721,0.00112147,0
352974004,0.001121404,0
561577858,0.001121396,0
558573631,0.001121393,0
824263840,0.001121381,0
301247570,0.001121357,0
493598166,0.00112126,0
627789799,0.001121255,0
1333334203,0.001121163,0
758182591,0.001121142,0
258060887,0.001121047,0
531284099,0.001121037,0
1278804448,0.001121014,0
325133514,0.001120941,0
268073410,0.001120897,0
348550832,0.001120896,0
325190175,0.001120854,0
764068893,0.001120839,0
1349991689,0.001120801,0
676702929,0.001120797,0
545502252,0.001120785,0
593327095,0.00112078,0
974886673,0.001120695,0
555612495,0.00112068,0
1110510667,0.001120641,0
1124451399,0.00112063,0
257774285,0.001120624,0
333802788,0.001120528,0
946810623,0.001120519,0
1461632087,0.001120478,0
836677266,0.001120442,0
874061140,0.001120441,0
927945923,0.001120433,0
829015553,0.001120418,0
934463056,0.001120402,0
498804646,0.001120355,0
1488705308,0.001120348,0
1216355617,0.001120325,0
481103570,0.00112031,0
502061649,0.001120308,0
348120924,0.001120231,0
828423459,0.001120223,0
869387095,0.00112014,0
882373948,0.001120127,0
1307455162,0.00112011,0
1028909946,0.001120091,0
1101462238,0.001120062,0
1191982738,0.001120006,0
951545052,0.001119886,0
839399853,0.001119828,0
666998742,0.001119815,0
822840232,0.001119799,0
568952175,0.001119792,0
330763701,0.001119753,0
262887784,0.001119722,0
578331032,0.001119689,0
1306831924,0.001119598,0
280837469,0.001119597,0
741959965,0.001119553,0
1158442052,0.001119534,0
1543970531,0.001119484,0
1250261889,0.001119482,0
273317447,0.001119481,0
598172660,0.00111948,0
582484810,0.001119346,0
1008943757,0.001119238,0
261238539,0.001119206,0
685023977,0.001119141,0
286007851,0.001118906,0
596152654,0.001118815,0
432163899,0.001118745,0
588770899,0.001118713,0
1457691692,0.00111869,0
457623827,0.001118669,0
278659794,0.001118642,0
437789056,0.001118637,0
980220480,0.001118614,0
1043898059,0.001118611,0
1300454237,0.00111853,0
314056334,0.00111847,0
991747772,0.001118451,0
787713018,0.001118433,0
652324874,0.001118429,0
1344426259,0.001118398,0
1575020031,0.001118356,0
1270886176,0.001118331,0
317856781,0.001118306,0
340965105,0.001118257,0
333002051,0.001118158,0
768902280,0.001118125,0
928134293,0.001118116,0
1329015386,0.001118113,0
674537722,0.001118061,0
999444857,0.001118043,0
1463194987,0.00111798,0
1215764548,0.001117952,0
345247235,0.001117884,0
286933225,0.001117853,0
810120657,0.00111783,0
783991478,0.001117801,0
948637230,0.001117798,0
661320715,0.001117714,0
615769671,0.001117695,0
1223644460,0.001117557,0
1490406406,0.001117537,0
816144073,0.001117423,0
932069949,0.001117411,0
460335184,0.001117265,0
553720551,0.001117224,0
484480463,0.001117193,0
858551522,0.001117076,0
468127956,0.001116987,0
1185525486,0.001116978,0
281501766,0.001116972,0
340128339,0.001116955,0
813733178,0.001116943,0
337007135,0.001116891,0
1159548571,0.001116726,0
488906692,0.001116716,0
596144268,0.001116713,0
464616956,0.001116668,0
812166410,0.001116612,0
655511706,0.001116606,0
864945477,0.001116578,0
727599454,0.001116552,0
936299141,0.00111655,0
307087928,0.001116494,0
1342475827,0.001116464,0
752045921,0.001116462,0
836167000,0.001116421,0
880427383,0.00111633,0
1087247509,0.001116326,0
771273653,0.001116274,0
516286728,0.001116237,0
451635501,0.001116229,0
878936969,0.001116167,0
605957917,0.001116153,0
1344407736,0.00111608,0
261364116,0.001116053,0
564890788,0.001116023,0
669067100,0.001115996,0
937174917,0.001115993,0
971062666,0.001115969,0
744698735,0.001115867,0
266781365,0.001115836,0
290137786,0.00111581,0
332927883,0.001115682,0
587256138,0.001115661,0
317097317,0.001115658,0
755819971,0.001115629,0
1298576289,0.001115518,0
564934110,0.001115517,0
860972187,0.001115493,0
580206571,0.001115475,0
715961684,0.001115469,0
602701648,0.001115409,0
319051831,0.001115327,0
688972255,0.001115315,0
745217976,0.001115284,0
467328816,0.001115229,0
1167028336,0.001115215,0
465892151,0.001115189,0
1140866041,0.001115131,0
715820420,0.001115027,0
624409772,0.001114997,0
338616414,0.001114984,0
332545312,0.001114982,0
786070553,0.001114943,0
879252743,0.001114925,0
724373459,0.001114924,0
848584431,0.001114877,0
1161250104,0.00111485,0
850714565,0.00111479,0
1155379327,0.001114764,0
249695278,0.001114654,0
1348041112,0.001114646,0
485859220,0.001114607,0
1128281897,0.001114575,0
554244899,0.001114571,0
258762298,0.001114528,0
639427211,0.001114474,0
1180696907,0.001114394,0
680089804,0.001114381,0
986068430,0.001114375,0
1198928676,0.001114324,0
1049102865,0.001114305,0
323590017,0.00111426,0
674465015,0.001114221,0
1557653474,0.001114159,0
341005575,0.001114135,0
1008728479,0.001114095,0
351382445,0.001114008,0
1073195778,0.001114003,0
445577080,0.001113941,0
1044131065,0.001113914,0
939806564,0.001113684,0
445090076,0.00111365,0
1046480628,0.001113582,0
1166593177,0.001113573,0
675884028,0.001113555,0
272760357,0.001113425,0
795515047,0.001113422,0
1153541201,0.00111334,0
788508212,0.001113247,0
796118806,0.001113232,0
339500438,0.001113163,0
326099213,0.001113123,0
351813736,0.001113117,0
704052691,0.001113105,0
1092129692,0.00111309,0
1456321389,0.001113081,0
315657150,0.001113056,0
690453327,0.001113048,0
750740383,0.001113045,0
614762836,0.001113034,0
589668998,0.001113006,0
1455400976,0.001112998,0
560605746,0.001112987,0
582950814,0.001112976,0
819807704,0.001112965,0
296026940,0.001112887,0
268592796,0.001112861,0
712539872,0.001112836,0
524375505,0.001112835,0
1132669040,0.001112821,0
732930793,0.001112785,0
805446689,0.001112772,0
1172220375,0.001112746,0
903771259,0.001112599,0
601565155,0.001112535,0
582733487,0.001112512,0
1308160288,0.001112431,0
602321844,0.001112399,0
1082760092,0.001112332,0
478893956,0.001112331,0
442135943,0.001112264,0
1090814667,0.001112188,0
1164281317,0.001112181,0
868651261,0.001112158,0
784727672,0.001112151,0
551813944,0.00111215,0
1310518826,0.001112144,0
1134877347,0.001112055,0
331228177,0.001112,0
724200913,0.001111943,0
1176214375,0.00111194,0
525266455,0.00111193,0
1328568126,0.001111913,0
284523790,0.001111913,0
787157311,0.001111897,0
982140725,0.001111831,0
522754407,0.001111778,0
1460240418,0.001111747,0
804687447,0.001111728,0
814547117,0.001111713,0
544172214,0.001111712,0
506172839,0.001111696,0
269943697,0.001111645,0
1235668235,0.001111614,0
586280081,0.001111604,0
1324038703,0.001111573,0
582091879,0.001111559,0
813048026,0.001111493,0
260617931,0.001111447,0
1525132748,0.001111444,0
747063985,0.001111427,0
898840297,0.001111426,0
267308916,0.001111325,0
1032154618,0.001111313,0
550448458,0.001111195,0
583460722,0.001111183,0
478173143,0.001111126,0
612271941,0.001111123,0
1224209859,0.001111079,0
1153962065,0.001111071,0
1008848949,0.001110972,0
263056316,0.001110964,0
269725498,0.001110905,0
1059325926,0.001110852,0
508894769,0.001110827,0
876495297,0.001110819,0
806716497,0.001110751,0
436098966,0.001110746,0
1090699295,0.00111072,0
449349089,0.001110676,0
276844784,0.001110559,0
1078451198,0.001110452,0
1154214755,0.001110313,0
1187437626,0.001110193,0
559866768,0.001110095,0
649395899,0.001110062,0
497416042,0.00111006,0
1102234093,0.001109976,0
626533263,0.001109947,0
1144194581,0.001109923,0
1352816890,0.001109825,0
516660547,0.0011098,0
467770244,0.001109766,0
1105774198,0.001109696,0
270839899,0.001109656,0
595330619,0.001109613,0
572230971,0.001109566,0
1007311574,0.001109554,0
990927633,0.001109483,0
277829885,0.001109471,0
295167860,0.00110946,0
260634780,0.001109413,0
343230654,0.001109334,0
1009347114,0.001109313,0
561619139,0.001109276,0
329391946,0.0011091,0
346657351,0.001109045,0
1128185415,0.001109019,0
601858324,0.001108961,0
606519089,0.001108935,0
478815126,0.00110884,0
737300072,0.001108839,0
988859062,0.001108789,0
755668135,0.001108718,0
1097042857,0.001108692,0
1250209378,0.00110869,0
981146512,0.00110866,0
647718217,0.001108607,0
645756691,0.001108567,0
932118010,0.001108505,0
667629786,0.001108488,0
696746496,0.001108424,0
491947103,0.001108366,0
918005169,0.001108337,0
817269917,0.001108308,0
628783500,0.001108166,0
345363478,0.00110812,0
778598739,0.001108113,0
655669307,0.001108027,0
474016376,0.001107959,0
773880066,0.001107816,0
441980827,0.00110775,0
1131942761,0.001107706,0
1233704164,0.001107658,0
1152672496,0.001107609,0
612941994,0.001107599,0
1122547568,0.001107573,0
326870855,0.001107564,0
308351177,0.00110744,0
942142343,0.001107366,0
501755790,0.001107339,0
1075690832,0.001107332,0
1523491813,0.001107283,0
697671068,0.001107157,0
797168160,0.00110713,0
1176985359,0.001107125,0
550574846,0.001107044,0
945553361,0.001106966,0
821727078,0.001106878,0
312116474,0.00110684,0
334849878,0.001106797,0
672312643,0.001106723,0
1013401054,0.00110655,0
847053479,0.001106534,0
631123805,0.001106509,0
901856121,0.001106496,0
607900186,0.001106429,0
519634227,0.001106338,0
710864299,0.001106258,0
297749037,0.001106246,0
352686522,0.001106168,0
597311684,0.001106155,0
1078232778,0.001106137,0
908024004,0.001106091,0
311035907,0.001106036,0
1095863187,0.001106024,0
1069600259,0.001105979,0
670504491,0.001105875,0
507149623,0.001105861,0
715249402,0.001105842,0
999412038,0.001105833,0
710453359,0.001105764,0
713719175,0.001105676,0
749462045,0.001105642,0
962413443,0.00110556,0
1076993312,0.001105547,0
291536961,0.00110554,0
944478200,0.0011054,0
302054430,0.001105371,0
855773222,0.00110534,0
661658146,0.001105195,0
635602768,0.001105168,0
764531474,0.001105142,0
1020025240,0.001105127,0
1315525851,0.001105122,0
508623043,0.001105057,0
1088252670,0.001105039,0
831894708,0.001105005,0
1427234363,0.001104995,0
412882059,0.001104994,0
1128789541,0.001104991,0
1247030198,0.001104979,0
868719527,0.001104967,0
807411998,0.001104958,0
612211778,0.001104814,0
274512574,0.001104804,0
874043420,0.00110471,0
674279634,0.001104693,0
1076367520,0.001104677,0
1109740477,0.001104616,0
463254970,0.001104614,0
636215502,0.001104584,0
685720794,0.001104509,0
582936596,0.001104492,0
461853677,0.001104482,0
645272531,0.001104473,0
780496157,0.001104472,0
542695660,0.001104426,0
469535808,0.001104394,0
1232907219,0.001104366,0
1224304957,0.001104361,0
1011682390,0.00110433,0
1001835265,0.001104276,0
1549423800,0.001104254,0
509158612,0.001104236,0
633774411,0.001104228,0
733080000,0.001104206,0
908329641,0.001104204,0
780160835,0.001104142,0
599974108,0.00110404,0
1142467301,0.001104038,0
736976860,0.001103988,0
568027381,0.001103902,0
889524156,0.001103877,0
318137038,0.001103871,0
1209848041,0.001103858,0
933158534,0.001103856,0
599427881,0.001103809,0
994828507,0.001103732,0
297387320,0.001103683,0
531498583,0.00110357,0
592955386,0.001103544,0
281380630,0.001103512,0
1392861352,0.001103487,0
696727752,0.001103474,0
743511123,0.001103474,0
485194342,0.001103459,0
1229649857,0.001103413,0
943461596,0.001103382,0
642471549,0.001103369,0
1029974902,0.001103365,0
965654469,0.00110335,0
1574352164,0.001103342,0
928130066,0.001103253,0
621790456,0.001103231,0
1053456250,0.001103227,0
1335192526,0.001103204,0
675636444,0.001103157,0
637937676,0.001103089,0
615076201,0.001103029,0
330629294,0.001102896,0
252191058,0.001102868,0
1251640723,0.001102854,0
1012554595,0.001102824,0
1329140673,0.001102759,0
277925488,0.001102719,0
657204640,0.001102613,0
259041104,0.001102563,0
1325326520,0.00110254,0
853219389,0.001102529,0
833383448,0.001102507,0
1356738686,0.001102499,0
325921492,0.001102464,0
1276792538,0.001102445,0
1192470980,0.001102214,0
1159318997,0.001102145,0
1392427072,0.00110211,0
562081275,0.001102097,0
460524792,0.001102014,0
1204677078,0.001101869,0
1061665505,0.001101831,0
329859335,0.001101792,0
257349485,0.001101754,0
595530731,0.001101618,0
476676683,0.001101529,0
622849862,0.001101458,0
330572266,0.001101411,0
1332123901,0.001101403,0
813029862,0.001101332,0
475316303,0.001101314,0
1023795063,0.001101241,0
990862364,0.001101228,0
1181739181,0.001101144,0
1083679702,0.001101128,0
1181526747,0.001101106,0
710203145,0.001101097,0
265587980,0.001101046,0
478534280,0.001100963,0
945188876,0.00110092,0
1053408846,0.001100752,0
466891693,0.001100744,0
1090203171,0.001100724,0
608726012,0.001100669,0
332707643,0.001100662,0
297995315,0.001100598,0
1166647148,0.001100518,0
437171804,0.001100408,0
1124553065,0.001100407,0
777481203,0.001100316,0
608927653,0.001100287,0
1113685980,0.001100241,0
274904565,0.001100227,0
897342445,0.001100186,0
984600117,0.001100179,0
1090491677,0.001100114,0
568394351,0.001100102,0
1129774130,0.001100055,0
853412643,0.001099999,0
550924087,0.001099925,0
905045149,0.001099748,0
329387275,0.001099736,0
1468191440,0.001099603,0
610806761,0.001099523,0
1333135766,0.001099417,0
339501754,0.001099412,0
1137235373,0.001099375,0
1233990186,0.001099363,0
942194854,0.001099352,0
762109494,0.001099335,0
563070894,0.001099268,0
579384314,0.001099185,0
891152692,0.001099153,0
1048691044,0.001099101,0
692332513,0.001099094,0
1320171817,0.001099091,0
609855213,0.001099074,0
1200694163,0.001099073,0
349561381,0.001098925,0
436602024,0.001098915,0
281186496,0.001098845,0
1458345485,0.001098841,0
685495601,0.00109879,0
466613989,0.001098781,0
989503880,0.001098768,0
312404169,0.001098736,0
644152519,0.001098608,0
565697870,0.001098579,0
771853348,0.001098559,0
1454967722,0.001098369,0
822346226,0.001098336,0
873614896,0.001098281,0
334617384,0.00109826,0
885020548,0.001098249,0
990122814,0.001098148,0
1546559522,0.001098125,0
534165012,0.001098108,0
553908485,0.001098043,0
316262592,0.001098015,0
924111497,0.001097985,0
956893299,0.001097974,0
701555818,0.001097963,0
732117290,0.001097848,0
512679972,0.001097846,0
311682843,0.001097813,0
572593714,0.001097807,0
777930214,0.001097757,0
832745769,0.00109773,0
255010204,0.001097727,0
250523658,0.001097658,0
708679989,0.001097612,0
564488011,0.001097574,0
778715784,0.001097548,0
1221613950,0.001097419,0
668883982,0.001097418,0
450184104,0.001097397,0
707956264,0.001097335,0
253166245,0.001097328,0
627252257,0.001097313,0
1589820364,0.001097291,0
1233640210,0.001097267,0
565884352,0.001097261,0
963206964,0.001097192,0
943347829,0.001097192,0
330991234,0.001097174,0
919151944,0.00109717,0
795859557,0.001097158,0
897688637,0.001097139,0
781879653,0.001097014,0
832551345,0.001096945,0
795692989,0.001096937,0
1312462043,0.001096913,0
613493686,0.001096905,0
1463490120,0.001096851,0
944830805,0.001096806,0
646211321,0.001096783,0
288682453,0.001096764,0
640585216,0.001096756,0
1085769862,0.001096566,0
463570958,0.001096511,0
682748070,0.001096477,0
1150868281,0.001096464,0
589995856,0.001096434,0
622072831,0.001096409,0
474862621,0.001096335,0
1071308940,0.00109633,0
684753789,0.001096307,0
330866528,0.001096253,0
337546863,0.001096247,0
618324230,0.001096181,0
859075793,0.001096129,0
713466485,0.001096104,0
1066059796,0.001096104,0
839575174,0.001096101,0
577538169,0.001096076,0
810938097,0.001095922,0
356830753,0.001095863,0
329688173,0.001095838,0
861066704,0.001095732,0
618935213,0.001095727,0
355770972,0.001095696,0
1161683001,0.001095629,0
1185521985,0.001095556,0
1175585594,0.001095516,0
986023511,0.00109551,0
318220027,0.001095503,0
456506001,0.001095433,0
306054919,0.001095331,0
1456196248,0.001095328,0
268762575,0.00109524,0
1381327868,0.001095226,0
1143188336,0.00109518,0
475961557,0.001095149,0
1084425451,0.001095085,0
877716897,0.00109508,0
509958914,0.001094997,0
1335343996,0.001094981,0
854334584,0.00109496,0
296145079,0.001094929,0
679312330,0.001094762,0
590016497,0.001094751,0
450093677,0.001094704,0
754361863,0.001094608,0
347674032,0.001094577,0
1350889933,0.001094553,0
961568437,0.001094452,0
900462633,0.001094346,0
1002434139,0.001094308,0
434412095,0.001094295,0
884171963,0.001094275,0
851110194,0.00109417,0
515479860,0.001094128,0
271128542,0.00109409,0
437215118,0.00109397,0
878042594,0.001093939,0
816610223,0.001093717,0
776153275,0.001093707,0
1436198923,0.001093696,0
1349831399,0.001093683,0
959673863,0.001093669,0
679399768,0.00109366,0
311897763,0.001093622,0
865869101,0.001093577,0
346690758,0.001093472,0
762549316,0.001093446,0
